,1_reaction,1_r1_smiles,1_r2_smiles,1_r_previous_product,1_product_smiles,2_reaction,2_r1_smiles,2_r2_smiles,2_r_previous_product,2_product_smiles,3_reaction,3_r1_smiles,3_r2_smiles,3_r_previous_product,3_product_smiles,4_reaction,4_r1_smiles,4_r2_smiles,4_r_previous_product,4_product_smiles,base_compound_smiles,num_steps,compound_set,batch,hits,name,base_compound_smiles,num_steps,compound_set,batch,hits,name
74,Amidation,Cc1cc(O)c(N)cc1,O=C(O)CS,,Cc1ccc(NC(=O)CS)c(O)c1,Williamson_ether_synthesis,Cc1ccc(NC(=O)CS)c(O)c1,O=C1C(Cl)CCN1C,1.0,Cc1ccc(NC(=O)CS)c(OC2CCN(C)C2=O)c1,,,,,,,,,,,Cc1ccc(NC(=O)CS)c(OC2CCN(C)C2=O)c1,2,x0528-x0732-merge-2-3,8,A71EV2A-x0528_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0732_A_201_A71EV2A-x0501+A+152+1,ULVMDPPZVMVKBL-UHFFFAOYSA-N,Cc1ccc(NC(=O)CS)c(OC2CCN(C)C2=O)c1,2,x0528-x0732-merge-2-3,8,A71EV2A-x0528_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0732_A_201_A71EV2A-x0501+A+152+1,ULVMDPPZVMVKBL-UHFFFAOYSA-N
75,Amidation,Fc1cc(O)c(N)cc1,O=C(O)CS,,O=C(CS)Nc1ccc(F)cc1O,Williamson_ether_synthesis,O=C(CS)Nc1ccc(F)cc1O,O=C1C(Cl)CCN1C,1.0,CN1CCC(Oc2cc(F)ccc2NC(=O)CS)C1=O,,,,,,,,,,,CN1CCC(Oc2cc(F)ccc2NC(=O)CS)C1=O,2,x0528-x0732-merge-2-4,8,A71EV2A-x0528_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0732_A_201_A71EV2A-x0501+A+152+1,ABTCVWCGYSSOGV-UHFFFAOYSA-N,CN1CCC(Oc2cc(F)ccc2NC(=O)CS)C1=O,2,x0528-x0732-merge-2-4,8,A71EV2A-x0528_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0732_A_201_A71EV2A-x0501+A+152+1,ABTCVWCGYSSOGV-UHFFFAOYSA-N
76,Amidation,Cc1cccc(O)c1N,O=C(O)CS,,Cc1cccc(O)c1NC(=O)CS,Williamson_ether_synthesis,Cc1cccc(O)c1NC(=O)CS,O=C1C(Cl)CCN1C,1.0,Cc1cccc(OC2CCN(C)C2=O)c1NC(=O)CS,,,,,,,,,,,Cc1cccc(OC2CCN(C)C2=O)c1NC(=O)CS,2,x0528-x0732-merge-2-5,8,A71EV2A-x0528_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0732_A_201_A71EV2A-x0501+A+152+1,PJFFRQDHURSHGM-UHFFFAOYSA-N,Cc1cccc(OC2CCN(C)C2=O)c1NC(=O)CS,2,x0528-x0732-merge-2-5,8,A71EV2A-x0528_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0732_A_201_A71EV2A-x0501+A+152+1,PJFFRQDHURSHGM-UHFFFAOYSA-N
77,Amidation,Cc1cc(O)c(N)c(C)c1,O=C(O)CS,,Cc1cc(C)c(NC(=O)CS)c(O)c1,Williamson_ether_synthesis,Cc1cc(C)c(NC(=O)CS)c(O)c1,O=C1C(Cl)CCN1C,1.0,Cc1cc(C)c(NC(=O)CS)c(OC2CCN(C)C2=O)c1,,,,,,,,,,,Cc1cc(C)c(NC(=O)CS)c(OC2CCN(C)C2=O)c1,2,x0528-x0732-merge-2-6,8,A71EV2A-x0528_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0732_A_201_A71EV2A-x0501+A+152+1,VUFZUHMIPLXWGK-UHFFFAOYSA-N,Cc1cc(C)c(NC(=O)CS)c(OC2CCN(C)C2=O)c1,2,x0528-x0732-merge-2-6,8,A71EV2A-x0528_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0732_A_201_A71EV2A-x0501+A+152+1,VUFZUHMIPLXWGK-UHFFFAOYSA-N
78,Amidation,Oc1ccnc(C)c1N,O=C(O)CS,,Cc1nccc(O)c1NC(=O)CS,Williamson_ether_synthesis,Cc1nccc(O)c1NC(=O)CS,O=C1C(Cl)CCN1C,1.0,Cc1nccc(OC2CCN(C)C2=O)c1NC(=O)CS,,,,,,,,,,,Cc1nccc(OC2CCN(C)C2=O)c1NC(=O)CS,2,x0528-x0732-merge-2-7,9,A71EV2A-x0528_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0732_A_201_A71EV2A-x0501+A+152+1,XJAJXIHQJRGKMJ-UHFFFAOYSA-N,Cc1nccc(OC2CCN(C)C2=O)c1NC(=O)CS,2,x0528-x0732-merge-2-7,9,A71EV2A-x0528_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0732_A_201_A71EV2A-x0501+A+152+1,XJAJXIHQJRGKMJ-UHFFFAOYSA-N
79,Amidation,Cc1cc(O)c(N)c(C)n1,O=C(O)CS,,Cc1cc(O)c(NC(=O)CS)c(C)n1,Williamson_ether_synthesis,Cc1cc(O)c(NC(=O)CS)c(C)n1,O=C1C(Cl)CCN1C,1.0,Cc1cc(OC2CCN(C)C2=O)c(NC(=O)CS)c(C)n1,,,,,,,,,,,Cc1cc(OC2CCN(C)C2=O)c(NC(=O)CS)c(C)n1,2,x0528-x0732-merge-2-8,9,A71EV2A-x0528_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0732_A_201_A71EV2A-x0501+A+152+1,XYKYGBPLRZPZMB-UHFFFAOYSA-N,Cc1cc(OC2CCN(C)C2=O)c(NC(=O)CS)c(C)n1,2,x0528-x0732-merge-2-8,9,A71EV2A-x0528_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0732_A_201_A71EV2A-x0501+A+152+1,XYKYGBPLRZPZMB-UHFFFAOYSA-N
80,Amidation,Oc1cccc(N)c1NC(=O)OC(C)(C)C,CC(=O)O,,CC(=O)Nc1cccc(O)c1NC(=O)OC(C)(C)C,N-Boc_deprotection,CC(=O)Nc1cccc(O)c1NC(=O)OC(C)(C)C,,1.0,CC(=O)Nc1cccc(O)c1N,Amidation,CC(=O)Nc1cccc(O)c1N,O=C(O)CS,1.0,CC(=O)Nc1cccc(O)c1NC(=O)CS,,,,,,CC(=O)Nc1cccc(O)c1NC(=O)CS,3,x0884-x0732-x0922-merge-2-1,9,A71EV2A-x0884_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0732_A_201_A71EV2A-x0501+A+152+1,FHQLHGVEQIMYTG-UHFFFAOYSA-N,CC(=O)Nc1cccc(O)c1NC(=O)CS,3,x0884-x0732-x0922-merge-2-1,9,A71EV2A-x0884_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0732_A_201_A71EV2A-x0501+A+152+1,FHQLHGVEQIMYTG-UHFFFAOYSA-N
81,Amidation,Cc1cc(O)cc(N)c1,C(O)(=O)CO[Si](C(C)(C)C)(C)C,,Cc1cc(O)cc(NC(=O)CO[Si](C)(C)C(C)(C)C)c1,TBS_alcohol_deprotection,Cc1cc(O)cc(NC(=O)CO[Si](C)(C)C(C)(C)C)c1,,1.0,Cc1cc(O)cc(NC(=O)CO)c1,Williamson_ether_synthesis,Cc1cc(O)cc(NC(=O)CO)c1,CN(C)C(=O)CCl,1.0,Cc1cc(NC(=O)CO)cc(OCC(=O)N(C)C)c1,,,,,,Cc1cc(NC(=O)CO)cc(OCC(=O)N(C)C)c1,3,x0922-x0732-merge-1-1,9,A71EV2A-x0922_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0732_A_201_A71EV2A-x0501+A+152+1,JHZMHCCPHXTVDH-UHFFFAOYSA-N,Cc1cc(NC(=O)CO)cc(OCC(=O)N(C)C)c1,3,x0922-x0732-merge-1-1,9,A71EV2A-x0922_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0732_A_201_A71EV2A-x0501+A+152+1,JHZMHCCPHXTVDH-UHFFFAOYSA-N
82,Amidation,Cc1cnc(O)cc1N,C(O)(=O)CO[Si](C(C)(C)C)(C)C,,Cc1cnc(O)cc1NC(=O)CO[Si](C)(C)C(C)(C)C,TBS_alcohol_deprotection,Cc1cnc(O)cc1NC(=O)CO[Si](C)(C)C(C)(C)C,,1.0,Cc1cnc(O)cc1NC(=O)CO,Williamson_ether_synthesis,Cc1cnc(O)cc1NC(=O)CO,CN(C)C(=O)CCl,1.0,Cc1cnc(OCC(=O)N(C)C)cc1NC(=O)CO,,,,,,Cc1cnc(OCC(=O)N(C)C)cc1NC(=O)CO,3,x0922-x0732-merge-1-2,9,A71EV2A-x0922_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0732_A_201_A71EV2A-x0501+A+152+1,DDPJHXIDNIDGBD-UHFFFAOYSA-N,Cc1cnc(OCC(=O)N(C)C)cc1NC(=O)CO,3,x0922-x0732-merge-1-2,9,A71EV2A-x0922_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0732_A_201_A71EV2A-x0501+A+152+1,DDPJHXIDNIDGBD-UHFFFAOYSA-N
83,Amidation,Nc1cccc(O)c1,C(O)(=O)CO[Si](C(C)(C)C)(C)C,,CC(C)(C)[Si](C)(C)OCC(=O)Nc1cccc(O)c1,TBS_alcohol_deprotection,CC(C)(C)[Si](C)(C)OCC(=O)Nc1cccc(O)c1,,1.0,O=C(CO)Nc1cccc(O)c1,Williamson_ether_synthesis,O=C(CO)Nc1cccc(O)c1,CN(C)C(=O)CCl,1.0,CN(C)C(=O)COCC(=O)Nc1cccc(O)c1,,,,,,CN(C)C(=O)COCC(=O)Nc1cccc(O)c1,3,x0922-x0732-merge-1-4,9,A71EV2A-x0922_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0732_A_201_A71EV2A-x0501+A+152+1,AVXQRKTXSXBNPP-UHFFFAOYSA-N,CN(C)C(=O)COCC(=O)Nc1cccc(O)c1,3,x0922-x0732-merge-1-4,9,A71EV2A-x0922_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0732_A_201_A71EV2A-x0501+A+152+1,AVXQRKTXSXBNPP-UHFFFAOYSA-N
84,Amidation,Cc1ccc(O)cc1N,C(O)(=O)CO[Si](C(C)(C)C)(C)C,,Cc1ccc(O)cc1NC(=O)CO[Si](C)(C)C(C)(C)C,TBS_alcohol_deprotection,Cc1ccc(O)cc1NC(=O)CO[Si](C)(C)C(C)(C)C,,1.0,Cc1ccc(O)cc1NC(=O)CO,Williamson_ether_synthesis,Cc1ccc(O)cc1NC(=O)CO,CN(C)C(=O)CCl,1.0,Cc1ccc(OCC(=O)N(C)C)cc1NC(=O)CO,,,,,,Cc1ccc(OCC(=O)N(C)C)cc1NC(=O)CO,3,x0922-x0732-merge-1-5,9,A71EV2A-x0922_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0732_A_201_A71EV2A-x0501+A+152+1,CDTYWNHOSQYEGO-UHFFFAOYSA-N,Cc1ccc(OCC(=O)N(C)C)cc1NC(=O)CO,3,x0922-x0732-merge-1-5,9,A71EV2A-x0922_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0732_A_201_A71EV2A-x0501+A+152+1,CDTYWNHOSQYEGO-UHFFFAOYSA-N
85,Amidation,Fc1ccc(O)cc1N,C(O)(=O)CO[Si](C(C)(C)C)(C)C,,CC(C)(C)[Si](C)(C)OCC(=O)Nc1cc(O)ccc1F,TBS_alcohol_deprotection,CC(C)(C)[Si](C)(C)OCC(=O)Nc1cc(O)ccc1F,,1.0,O=C(CO)Nc1cc(O)ccc1F,Williamson_ether_synthesis,O=C(CO)Nc1cc(O)ccc1F,CN(C)C(=O)CCl,1.0,CN(C)C(=O)COCC(=O)Nc1cc(O)ccc1F,,,,,,CN(C)C(=O)COCC(=O)Nc1cc(O)ccc1F,3,x0922-x0732-merge-1-7,9,A71EV2A-x0922_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0732_A_201_A71EV2A-x0501+A+152+1,BTQQVRBHNACNKU-UHFFFAOYSA-N,CN(C)C(=O)COCC(=O)Nc1cc(O)ccc1F,3,x0922-x0732-merge-1-7,9,A71EV2A-x0922_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0732_A_201_A71EV2A-x0501+A+152+1,BTQQVRBHNACNKU-UHFFFAOYSA-N
86,Amidation,Nc1cc(O)c(C)cc1,C(O)(=O)CO[Si](C(C)(C)C)(C)C,,Cc1ccc(NC(=O)CO[Si](C)(C)C(C)(C)C)cc1O,TBS_alcohol_deprotection,Cc1ccc(NC(=O)CO[Si](C)(C)C(C)(C)C)cc1O,,1.0,Cc1ccc(NC(=O)CO)cc1O,Williamson_ether_synthesis,Cc1ccc(NC(=O)CO)cc1O,CN(C)C(=O)CCl,1.0,Cc1ccc(NC(=O)COCC(=O)N(C)C)cc1O,,,,,,Cc1ccc(NC(=O)COCC(=O)N(C)C)cc1O,3,x0922-x0732-merge-1-8,10,A71EV2A-x0922_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0732_A_201_A71EV2A-x0501+A+152+1,JSUPXYZROWADPA-UHFFFAOYSA-N,Cc1ccc(NC(=O)COCC(=O)N(C)C)cc1O,3,x0922-x0732-merge-1-8,10,A71EV2A-x0922_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0732_A_201_A71EV2A-x0501+A+152+1,JSUPXYZROWADPA-UHFFFAOYSA-N
87,Amidation,Nc1cc(O)c(C)cc1C,C(O)(=O)CO[Si](C(C)(C)C)(C)C,,Cc1cc(C)c(NC(=O)CO[Si](C)(C)C(C)(C)C)cc1O,TBS_alcohol_deprotection,Cc1cc(C)c(NC(=O)CO[Si](C)(C)C(C)(C)C)cc1O,,1.0,Cc1cc(C)c(NC(=O)CO)cc1O,Williamson_ether_synthesis,Cc1cc(C)c(NC(=O)CO)cc1O,CN(C)C(=O)CCl,1.0,Cc1cc(C)c(NC(=O)COCC(=O)N(C)C)cc1O,,,,,,Cc1cc(C)c(NC(=O)COCC(=O)N(C)C)cc1O,3,x0922-x0732-merge-1-9,10,A71EV2A-x0922_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0732_A_201_A71EV2A-x0501+A+152+1,YXOSKKANWJIJOY-UHFFFAOYSA-N,Cc1cc(C)c(NC(=O)COCC(=O)N(C)C)cc1O,3,x0922-x0732-merge-1-9,10,A71EV2A-x0922_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0732_A_201_A71EV2A-x0501+A+152+1,YXOSKKANWJIJOY-UHFFFAOYSA-N
88,Amidation,Nc1cncc(O)c1,C(O)(=O)CO[Si](C(C)(C)C)(C)C,,CC(C)(C)[Si](C)(C)OCC(=O)Nc1cncc(O)c1,TBS_alcohol_deprotection,CC(C)(C)[Si](C)(C)OCC(=O)Nc1cncc(O)c1,,1.0,O=C(CO)Nc1cncc(O)c1,Williamson_ether_synthesis,O=C(CO)Nc1cncc(O)c1,CN(C)C(=O)CCl,1.0,CN(C)C(=O)COCC(=O)Nc1cncc(O)c1,,,,,,CN(C)C(=O)COCC(=O)Nc1cncc(O)c1,3,x0922-x0732-merge-1-10,10,A71EV2A-x0922_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0732_A_201_A71EV2A-x0501+A+152+1,ZSOZJLJKIBSDKD-UHFFFAOYSA-N,CN(C)C(=O)COCC(=O)Nc1cncc(O)c1,3,x0922-x0732-merge-1-10,10,A71EV2A-x0922_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0732_A_201_A71EV2A-x0501+A+152+1,ZSOZJLJKIBSDKD-UHFFFAOYSA-N
89,Amidation,Nc1ccnc(O)c1,C(O)(=O)CO[Si](C(C)(C)C)(C)C,,CC(C)(C)[Si](C)(C)OCC(=O)Nc1ccnc(O)c1,TBS_alcohol_deprotection,CC(C)(C)[Si](C)(C)OCC(=O)Nc1ccnc(O)c1,,1.0,O=C(CO)Nc1ccnc(O)c1,Williamson_ether_synthesis,O=C(CO)Nc1ccnc(O)c1,CN(C)C(=O)CCl,1.0,CN(C)C(=O)COCC(=O)Nc1ccnc(O)c1,,,,,,CN(C)C(=O)COCC(=O)Nc1ccnc(O)c1,3,x0922-x0732-merge-1-11,10,A71EV2A-x0922_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0732_A_201_A71EV2A-x0501+A+152+1,KSFNSNPCFGKGTN-UHFFFAOYSA-N,CN(C)C(=O)COCC(=O)Nc1ccnc(O)c1,3,x0922-x0732-merge-1-11,10,A71EV2A-x0922_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0732_A_201_A71EV2A-x0501+A+152+1,KSFNSNPCFGKGTN-UHFFFAOYSA-N
90,Amidation,Cc1cc(O)cc(N)c1,O=C(O)CS,,Cc1cc(O)cc(NC(=O)CS)c1,Williamson_ether_synthesis,Cc1cc(O)cc(NC(=O)CS)c1,CN(C)C(=O)CCl,1.0,Cc1cc(NC(=O)CS)cc(OCC(=O)N(C)C)c1,,,,,,,,,,,Cc1cc(NC(=O)CS)cc(OCC(=O)N(C)C)c1,2,x0922-x0732-merge-2-1,10,A71EV2A-x0922_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0732_A_201_A71EV2A-x0501+A+152+1,LXCOIZPPHPZJLW-UHFFFAOYSA-N,Cc1cc(NC(=O)CS)cc(OCC(=O)N(C)C)c1,2,x0922-x0732-merge-2-1,10,A71EV2A-x0922_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0732_A_201_A71EV2A-x0501+A+152+1,LXCOIZPPHPZJLW-UHFFFAOYSA-N
91,Amidation,Cc1cnc(O)cc1N,O=C(O)CS,,Cc1cnc(O)cc1NC(=O)CS,Williamson_ether_synthesis,Cc1cnc(O)cc1NC(=O)CS,CN(C)C(=O)CCl,1.0,Cc1cnc(OCC(=O)N(C)C)cc1NC(=O)CS,,,,,,,,,,,Cc1cnc(OCC(=O)N(C)C)cc1NC(=O)CS,2,x0922-x0732-merge-2-2,10,A71EV2A-x0922_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0732_A_201_A71EV2A-x0501+A+152+1,CUHAEOJAXNJLLL-UHFFFAOYSA-N,Cc1cnc(OCC(=O)N(C)C)cc1NC(=O)CS,2,x0922-x0732-merge-2-2,10,A71EV2A-x0922_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0732_A_201_A71EV2A-x0501+A+152+1,CUHAEOJAXNJLLL-UHFFFAOYSA-N
92,Amidation,Nc1cccc(O)c1,O=C(O)CS,,O=C(CS)Nc1cccc(O)c1,Williamson_ether_synthesis,O=C(CS)Nc1cccc(O)c1,CN(C)C(=O)CCl,1.0,CN(C)C(=O)COc1cccc(NC(=O)CS)c1,,,,,,,,,,,CN(C)C(=O)COc1cccc(NC(=O)CS)c1,2,x0922-x0732-merge-2-4,10,A71EV2A-x0922_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0732_A_201_A71EV2A-x0501+A+152+1,LCSKLVVSOFHOOO-UHFFFAOYSA-N,CN(C)C(=O)COc1cccc(NC(=O)CS)c1,2,x0922-x0732-merge-2-4,10,A71EV2A-x0922_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0732_A_201_A71EV2A-x0501+A+152+1,LCSKLVVSOFHOOO-UHFFFAOYSA-N
93,Amidation,Cc1ccc(O)cc1N,O=C(O)CS,,Cc1ccc(O)cc1NC(=O)CS,Williamson_ether_synthesis,Cc1ccc(O)cc1NC(=O)CS,CN(C)C(=O)CCl,1.0,Cc1ccc(OCC(=O)N(C)C)cc1NC(=O)CS,,,,,,,,,,,Cc1ccc(OCC(=O)N(C)C)cc1NC(=O)CS,2,x0922-x0732-merge-2-5,10,A71EV2A-x0922_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0732_A_201_A71EV2A-x0501+A+152+1,YMFXTZASBGMLKF-UHFFFAOYSA-N,Cc1ccc(OCC(=O)N(C)C)cc1NC(=O)CS,2,x0922-x0732-merge-2-5,10,A71EV2A-x0922_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0732_A_201_A71EV2A-x0501+A+152+1,YMFXTZASBGMLKF-UHFFFAOYSA-N
94,Amidation,Fc1ccc(O)cc1N,O=C(O)CS,,O=C(CS)Nc1cc(O)ccc1F,Williamson_ether_synthesis,O=C(CS)Nc1cc(O)ccc1F,CN(C)C(=O)CCl,1.0,CN(C)C(=O)COc1ccc(F)c(NC(=O)CS)c1,,,,,,,,,,,CN(C)C(=O)COc1ccc(F)c(NC(=O)CS)c1,2,x0922-x0732-merge-2-7,11,A71EV2A-x0922_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0732_A_201_A71EV2A-x0501+A+152+1,BAOZEGOGVWZOIX-UHFFFAOYSA-N,CN(C)C(=O)COc1ccc(F)c(NC(=O)CS)c1,2,x0922-x0732-merge-2-7,11,A71EV2A-x0922_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0732_A_201_A71EV2A-x0501+A+152+1,BAOZEGOGVWZOIX-UHFFFAOYSA-N
95,Amidation,Nc1cc(O)c(C)cc1,O=C(O)CS,,Cc1ccc(NC(=O)CS)cc1O,Williamson_ether_synthesis,Cc1ccc(NC(=O)CS)cc1O,CN(C)C(=O)CCl,1.0,Cc1ccc(NC(=O)CS)cc1OCC(=O)N(C)C,,,,,,,,,,,Cc1ccc(NC(=O)CS)cc1OCC(=O)N(C)C,2,x0922-x0732-merge-2-8,11,A71EV2A-x0922_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0732_A_201_A71EV2A-x0501+A+152+1,NXZSZVCYCCPQSP-UHFFFAOYSA-N,Cc1ccc(NC(=O)CS)cc1OCC(=O)N(C)C,2,x0922-x0732-merge-2-8,11,A71EV2A-x0922_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0732_A_201_A71EV2A-x0501+A+152+1,NXZSZVCYCCPQSP-UHFFFAOYSA-N
96,Amidation,Nc1cc(O)c(C)cc1C,O=C(O)CS,,Cc1cc(C)c(NC(=O)CS)cc1O,Williamson_ether_synthesis,Cc1cc(C)c(NC(=O)CS)cc1O,CN(C)C(=O)CCl,1.0,Cc1cc(C)c(OCC(=O)N(C)C)cc1NC(=O)CS,,,,,,,,,,,Cc1cc(C)c(OCC(=O)N(C)C)cc1NC(=O)CS,2,x0922-x0732-merge-2-9,11,A71EV2A-x0922_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0732_A_201_A71EV2A-x0501+A+152+1,RWYKVNCVGBRENI-UHFFFAOYSA-N,Cc1cc(C)c(OCC(=O)N(C)C)cc1NC(=O)CS,2,x0922-x0732-merge-2-9,11,A71EV2A-x0922_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0732_A_201_A71EV2A-x0501+A+152+1,RWYKVNCVGBRENI-UHFFFAOYSA-N
97,Amidation,Nc1cncc(O)c1,O=C(O)CS,,O=C(CS)Nc1cncc(O)c1,Williamson_ether_synthesis,O=C(CS)Nc1cncc(O)c1,CN(C)C(=O)CCl,1.0,CN(C)C(=O)COc1cncc(NC(=O)CS)c1,,,,,,,,,,,CN(C)C(=O)COc1cncc(NC(=O)CS)c1,2,x0922-x0732-merge-2-10,11,A71EV2A-x0922_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0732_A_201_A71EV2A-x0501+A+152+1,ZFGIZJRJYCRRHS-UHFFFAOYSA-N,CN(C)C(=O)COc1cncc(NC(=O)CS)c1,2,x0922-x0732-merge-2-10,11,A71EV2A-x0922_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0732_A_201_A71EV2A-x0501+A+152+1,ZFGIZJRJYCRRHS-UHFFFAOYSA-N
98,Amidation,Nc1ccnc(O)c1,O=C(O)CS,,O=C(CS)Nc1ccnc(O)c1,Williamson_ether_synthesis,O=C(CS)Nc1ccnc(O)c1,CN(C)C(=O)CCl,1.0,CN(C)C(=O)COc1cc(NC(=O)CS)ccn1,,,,,,,,,,,CN(C)C(=O)COc1cc(NC(=O)CS)ccn1,2,x0922-x0732-merge-2-11,11,A71EV2A-x0922_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0732_A_201_A71EV2A-x0501+A+152+1,BTUBGYUTZVMOQE-UHFFFAOYSA-N,CN(C)C(=O)COc1cc(NC(=O)CS)ccn1,2,x0922-x0732-merge-2-11,11,A71EV2A-x0922_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0732_A_201_A71EV2A-x0501+A+152+1,BTUBGYUTZVMOQE-UHFFFAOYSA-N
99,Williamson_ether_synthesis,C[Si](C)(Oc1cc(O)ccc1F)C(C)(C)C,O=C(CCl)N1CCOCC1,,CC(C)(C)[Si](C)(C)Oc1cc(OCC(=O)N2CCOCC2)ccc1F,TBS_alcohol_deprotection,CC(C)(C)[Si](C)(C)Oc1cc(OCC(=O)N2CCOCC2)ccc1F,,1.0,O=C(COc1ccc(F)c(O)c1)N1CCOCC1,Williamson_ether_synthesis,O=C(COc1ccc(F)c(O)c1)N1CCOCC1,CN(C)C(=O)CCl,1.0,CN(C)C(=O)COc1cc(OCC(=O)N2CCOCC2)ccc1F,,,,,,CN(C)C(=O)COc1cc(OCC(=O)N2CCOCC2)ccc1F,3,x0922-x0739-merge-2-1,11,A71EV2A-x0922_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0739_A_147_A71EV2A-x0501+A+152+1,CYSUOTMKUDBMFZ-UHFFFAOYSA-N,CN(C)C(=O)COc1cc(OCC(=O)N2CCOCC2)ccc1F,3,x0922-x0739-merge-2-1,11,A71EV2A-x0922_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0739_A_147_A71EV2A-x0501+A+152+1,CYSUOTMKUDBMFZ-UHFFFAOYSA-N
100,Williamson_ether_synthesis,CC(C)(C)[Si](C)(C)Oc1cccc(O)c1,O=C(CCl)N1CCOCC1,,CC(C)(C)[Si](C)(C)Oc1cccc(OCC(=O)N2CCOCC2)c1,TBS_alcohol_deprotection,CC(C)(C)[Si](C)(C)Oc1cccc(OCC(=O)N2CCOCC2)c1,,1.0,O=C(COc1cccc(O)c1)N1CCOCC1,Williamson_ether_synthesis,O=C(COc1cccc(O)c1)N1CCOCC1,CN(C)C(=O)CCl,1.0,CN(C)C(=O)COc1cccc(OCC(=O)N2CCOCC2)c1,,,,,,CN(C)C(=O)COc1cccc(OCC(=O)N2CCOCC2)c1,3,x0922-x0739-merge-2-2,11,A71EV2A-x0922_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0739_A_147_A71EV2A-x0501+A+152+1,LTURCBNOKGSFTI-UHFFFAOYSA-N,CN(C)C(=O)COc1cccc(OCC(=O)N2CCOCC2)c1,3,x0922-x0739-merge-2-2,11,A71EV2A-x0922_A_147_A71EV2A-x0501+A+152+1 A71EV2A-x0739_A_147_A71EV2A-x0501+A+152+1,LTURCBNOKGSFTI-UHFFFAOYSA-N
